record_id,minute_index,label,representation,preprocessing_version
a01,341,A,stft,v2
a01,341,A,cwt,v2
a01,342,A,waveform,v2
a01,342,A,stft,v2
a01,342,A,cwt,v2
a01,343,A,waveform,v2
a01,343,A,stft,v2
a01,343,A,cwt,v2
a01,344,A,waveform,v2
a01,344,A,stft,v2
a01,344,A,cwt,v2
a01,345,A,waveform,v2
a01,345,A,stft,v2
a01,345,A,cwt,v2
a01,346,A,waveform,v2
a01,346,A,stft,v2
a01,346,A,cwt,v2
a01,347,A,waveform,v2
a01,347,A,stft,v2
a01,347,A,cwt,v2
a01,348,A,waveform,v2
a01,348,A,stft,v2
a01,348,A,cwt,v2
a01,349,A,waveform,v2
a01,349,A,stft,v2
a01,349,A,cwt,v2
a01,350,A,waveform,v2
a01,350,A,stft,v2
a01,350,A,cwt,v2
a01,351,A,waveform,v2
a01,351,A,stft,v2
a01,351,A,cwt,v2
a01,352,N,waveform,v2
a01,352,N,stft,v2
a01,352,N,cwt,v2
a01,353,N,waveform,v2
a01,353,N,stft,v2
a01,353,N,cwt,v2
a01,354,A,waveform,v2
a01,354,A,stft,v2
a01,354,A,cwt,v2
a01,355,A,waveform,v2
a01,355,A,stft,v2
a01,355,A,cwt,v2
a01,356,A,waveform,v2
a01,356,A,stft,v2
a01,356,A,cwt,v2
a01,357,A,waveform,v2
a01,357,A,stft,v2
a01,357,A,cwt,v2
a01,358,A,waveform,v2
a01,358,A,stft,v2
a01,358,A,cwt,v2
a01,359,A,waveform,v2
a01,359,A,stft,v2
a01,359,A,cwt,v2
a01,360,A,waveform,v2
a01,360,A,stft,v2
a01,360,A,cwt,v2
a01,361,A,waveform,v2
a01,361,A,stft,v2
a01,361,A,cwt,v2
a01,362,A,waveform,v2
a01,362,A,stft,v2
a01,362,A,cwt,v2
a01,363,A,waveform,v2
a01,363,A,stft,v2
a01,363,A,cwt,v2
a01,364,A,waveform,v2
a01,364,A,stft,v2
a01,364,A,cwt,v2
a01,365,A,waveform,v2
a01,365,A,stft,v2
a01,365,A,cwt,v2
a01,366,A,waveform,v2
a01,366,A,stft,v2
a01,366,A,cwt,v2
a01,367,A,waveform,v2
a01,367,A,stft,v2
a01,367,A,cwt,v2
a01,368,A,waveform,v2
a01,368,A,stft,v2
a01,368,A,cwt,v2
a01,369,A,waveform,v2
a01,369,A,stft,v2
a01,369,A,cwt,v2
a01,370,A,waveform,v2
a01,370,A,stft,v2
a01,370,A,cwt,v2
a01,371,A,waveform,v2
a01,371,A,stft,v2
a01,371,A,cwt,v2
a01,372,A,waveform,v2
a01,372,A,stft,v2
a01,372,A,cwt,v2
a01,373,A,waveform,v2
a01,373,A,stft,v2
a01,373,A,cwt,v2
a01,374,A,waveform,v2
a01,374,A,stft,v2
a01,374,A,cwt,v2
a01,375,A,waveform,v2
a01,375,A,stft,v2
a01,375,A,cwt,v2
a01,376,A,waveform,v2
a01,376,A,stft,v2
a01,376,A,cwt,v2
a01,377,A,waveform,v2
a01,377,A,stft,v2
a01,377,A,cwt,v2
a01,378,A,waveform,v2
a01,378,A,stft,v2
a01,378,A,cwt,v2
a01,379,A,waveform,v2
a01,379,A,stft,v2
a01,379,A,cwt,v2
a01,380,A,waveform,v2
a01,380,A,stft,v2
a01,380,A,cwt,v2
a01,381,A,waveform,v2
a01,381,A,stft,v2
a01,381,A,cwt,v2
a01,382,A,waveform,v2
a01,382,A,stft,v2
a01,382,A,cwt,v2
a01,383,A,waveform,v2
a01,383,A,stft,v2
a01,383,A,cwt,v2
a01,384,A,waveform,v2
a01,384,A,stft,v2
a01,384,A,cwt,v2
a01,385,A,waveform,v2
a01,385,A,stft,v2
a01,385,A,cwt,v2
a01,386,A,waveform,v2
a01,386,A,stft,v2
a01,386,A,cwt,v2
a01,387,A,waveform,v2
a01,387,A,stft,v2
a01,387,A,cwt,v2
a01,388,A,waveform,v2
a01,388,A,stft,v2
a01,388,A,cwt,v2
a01,389,A,waveform,v2
a01,389,A,stft,v2
a01,389,A,cwt,v2
a01,390,A,waveform,v2
a01,390,A,stft,v2
a01,390,A,cwt,v2
a01,391,A,waveform,v2
a01,391,A,stft,v2
a01,391,A,cwt,v2
a01,392,A,waveform,v2
a01,392,A,stft,v2
a01,392,A,cwt,v2
a01,393,A,waveform,v2
a01,393,A,stft,v2
a01,393,A,cwt,v2
a01,394,A,waveform,v2
a01,394,A,stft,v2
a01,394,A,cwt,v2
a01,395,A,waveform,v2
a01,395,A,stft,v2
a01,395,A,cwt,v2
a01,396,A,waveform,v2
a01,396,A,stft,v2
a01,396,A,cwt,v2
a01,397,A,waveform,v2
a01,397,A,stft,v2
a01,397,A,cwt,v2
a01,398,A,waveform,v2
a01,398,A,stft,v2
a01,398,A,cwt,v2
a01,399,A,waveform,v2
a01,399,A,stft,v2
a01,399,A,cwt,v2
a01,400,A,waveform,v2
a01,400,A,stft,v2
a01,400,A,cwt,v2
a01,401,A,waveform,v2
a01,401,A,stft,v2
a01,401,A,cwt,v2
a01,402,A,waveform,v2
a01,402,A,stft,v2
a01,402,A,cwt,v2
a01,403,A,waveform,v2
a01,403,A,stft,v2
a01,403,A,cwt,v2
a01,404,A,waveform,v2
a01,404,A,stft,v2
a01,404,A,cwt,v2
a01,405,A,waveform,v2
a01,405,A,stft,v2
a01,405,A,cwt,v2
a01,406,A,waveform,v2
a01,406,A,stft,v2
a01,406,A,cwt,v2
a01,407,A,waveform,v2
a01,407,A,stft,v2
a01,407,A,cwt,v2
a01,408,A,waveform,v2
a01,408,A,stft,v2
a01,408,A,cwt,v2
a01,409,A,waveform,v2
a01,409,A,stft,v2
a01,409,A,cwt,v2
a01,410,A,waveform,v2
a01,410,A,stft,v2
a01,410,A,cwt,v2
a01,411,A,waveform,v2
a01,411,A,stft,v2
a01,411,A,cwt,v2
a01,412,A,waveform,v2
a01,412,A,stft,v2
a01,412,A,cwt,v2
a01,413,A,waveform,v2
a01,413,A,stft,v2
a01,413,A,cwt,v2
a01,414,A,waveform,v2
a01,414,A,stft,v2
a01,414,A,cwt,v2
a01,415,A,waveform,v2
a01,415,A,stft,v2
a01,415,A,cwt,v2
a01,416,A,waveform,v2
a01,416,A,stft,v2
a01,416,A,cwt,v2
a01,417,A,waveform,v2
a01,417,A,stft,v2
a01,417,A,cwt,v2
a01,418,A,waveform,v2
a01,418,A,stft,v2
a01,418,A,cwt,v2
a01,419,A,waveform,v2
a01,419,A,stft,v2
a01,419,A,cwt,v2
a01,420,A,waveform,v2
a01,420,A,stft,v2
a01,420,A,cwt,v2
a01,421,A,waveform,v2
a01,421,A,stft,v2
a01,421,A,cwt,v2
a01,422,A,waveform,v2
a01,422,A,stft,v2
a01,422,A,cwt,v2
a01,423,A,waveform,v2
a01,423,A,stft,v2
a01,423,A,cwt,v2
a01,424,A,waveform,v2
a01,424,A,stft,v2
a01,424,A,cwt,v2
a01,425,A,waveform,v2
a01,425,A,stft,v2
a01,425,A,cwt,v2
a01,426,A,waveform,v2
a01,426,A,stft,v2
a01,426,A,cwt,v2
a01,427,A,waveform,v2
a01,427,A,stft,v2
a01,427,A,cwt,v2
a01,428,A,waveform,v2
a01,428,A,stft,v2
a01,428,A,cwt,v2
a01,429,A,waveform,v2
a01,429,A,stft,v2
a01,429,A,cwt,v2
a01,430,A,waveform,v2
a01,430,A,stft,v2
a01,430,A,cwt,v2
a01,431,A,waveform,v2
a01,431,A,stft,v2
a01,431,A,cwt,v2
a01,432,A,waveform,v2
a01,432,A,stft,v2
a01,432,A,cwt,v2
a01,433,A,waveform,v2
a01,433,A,stft,v2
a01,433,A,cwt,v2
a01,434,A,waveform,v2
a01,434,A,stft,v2
a01,434,A,cwt,v2
a01,435,A,waveform,v2
a01,435,A,stft,v2
a01,435,A,cwt,v2
a01,436,A,waveform,v2
a01,436,A,stft,v2
a01,436,A,cwt,v2
a01,437,A,waveform,v2
a01,437,A,stft,v2
a01,437,A,cwt,v2
a01,438,A,waveform,v2
a01,438,A,stft,v2
a01,438,A,cwt,v2
a01,439,A,waveform,v2
a01,439,A,stft,v2
a01,439,A,cwt,v2
a01,440,A,waveform,v2
a01,440,A,stft,v2
a01,440,A,cwt,v2
a01,441,A,waveform,v2
a01,441,A,stft,v2
a01,441,A,cwt,v2
a01,442,A,waveform,v2
a01,442,A,stft,v2
a01,442,A,cwt,v2
a01,443,A,waveform,v2
a01,443,A,stft,v2
a01,443,A,cwt,v2
a01,444,A,waveform,v2
a01,444,A,stft,v2
a01,444,A,cwt,v2
a01,445,A,waveform,v2
a01,445,A,stft,v2
a01,445,A,cwt,v2
a01,446,A,waveform,v2
a01,446,A,stft,v2
a01,446,A,cwt,v2
a01,447,A,waveform,v2
a01,447,A,stft,v2
a01,447,A,cwt,v2
a01,448,A,waveform,v2
a01,448,A,stft,v2
a01,448,A,cwt,v2
a01,449,A,waveform,v2
a01,449,A,stft,v2
a01,449,A,cwt,v2
a01,450,A,waveform,v2
a01,450,A,stft,v2
a01,450,A,cwt,v2
a01,451,A,waveform,v2
a01,451,A,stft,v2
a01,451,A,cwt,v2
a01,452,A,waveform,v2
a01,452,A,stft,v2
a01,452,A,cwt,v2
a01,453,A,waveform,v2
a01,453,A,stft,v2
a01,453,A,cwt,v2
a01,454,A,waveform,v2
a01,454,A,stft,v2
a01,454,A,cwt,v2
a01,455,A,waveform,v2
a01,455,A,stft,v2
a01,455,A,cwt,v2
a01,456,A,waveform,v2
a01,456,A,stft,v2
a01,456,A,cwt,v2
a01,457,A,waveform,v2
a01,457,A,stft,v2
a01,457,A,cwt,v2
a01,458,A,waveform,v2
a01,458,A,stft,v2
a01,458,A,cwt,v2
a01,459,A,waveform,v2
a01,459,A,stft,v2
a01,459,A,cwt,v2
a01,460,A,waveform,v2
a01,460,A,stft,v2
a01,460,A,cwt,v2
a01,461,A,waveform,v2
a01,461,A,stft,v2
a01,461,A,cwt,v2
a01,462,A,waveform,v2
a01,462,A,stft,v2
a01,462,A,cwt,v2
a01,463,A,waveform,v2
a01,463,A,stft,v2
a01,463,A,cwt,v2
a01,464,A,waveform,v2
a01,464,A,stft,v2
a01,464,A,cwt,v2
a01,465,A,waveform,v2
a01,465,A,stft,v2
a01,465,A,cwt,v2
a01,466,A,waveform,v2
a01,466,A,stft,v2
a01,466,A,cwt,v2
a01,467,A,waveform,v2
a01,467,A,stft,v2
a01,467,A,cwt,v2
a01,468,A,waveform,v2
a01,468,A,stft,v2
a01,468,A,cwt,v2
a01,469,A,waveform,v2
a01,469,A,stft,v2
a01,469,A,cwt,v2
a01,470,A,waveform,v2
a01,470,A,stft,v2
a01,470,A,cwt,v2
a01,471,A,waveform,v2
a01,471,A,stft,v2
a01,471,A,cwt,v2
a01,472,A,waveform,v2
a01,472,A,stft,v2
a01,472,A,cwt,v2
a01,473,A,waveform,v2
a01,473,A,stft,v2
a01,473,A,cwt,v2
a01,474,A,waveform,v2
a01,474,A,stft,v2
a01,474,A,cwt,v2
a01,475,A,waveform,v2
a01,475,A,stft,v2
a01,475,A,cwt,v2
a01,476,A,waveform,v2
a01,476,A,stft,v2
a01,476,A,cwt,v2
a01,477,A,waveform,v2
a01,477,A,stft,v2
a01,477,A,cwt,v2
a01,478,A,waveform,v2
a01,478,A,stft,v2
a01,478,A,cwt,v2
a01,479,A,waveform,v2
a01,479,A,stft,v2
a01,479,A,cwt,v2
a01,480,A,waveform,v2
a01,480,A,stft,v2
a01,480,A,cwt,v2
a01,481,A,waveform,v2
a01,481,A,stft,v2
a01,481,A,cwt,v2
a01,482,A,waveform,v2
a01,482,A,stft,v2
a01,482,A,cwt,v2
a01,483,A,waveform,v2
a01,483,A,stft,v2
a01,483,A,cwt,v2
a01,484,A,waveform,v2
a01,484,A,stft,v2
a01,484,A,cwt,v2
a01,485,A,waveform,v2
a01,485,A,stft,v2
a01,485,A,cwt,v2
a01,486,A,waveform,v2
a01,486,A,stft,v2
a01,486,A,cwt,v2
a01,487,A,waveform,v2
a01,487,A,stft,v2
a01,487,A,cwt,v2
a01,488,A,waveform,v2
a01,488,A,stft,v2
a01,488,A,cwt,v2
a02,1,N,waveform,v2
a02,1,N,stft,v2
a02,1,N,cwt,v2
a02,2,N,waveform,v2
a02,2,N,stft,v2
a02,2,N,cwt,v2
a02,3,N,waveform,v2
a02,3,N,stft,v2
a02,3,N,cwt,v2
a02,4,N,waveform,v2
a02,4,N,stft,v2
a02,4,N,cwt,v2
a02,5,N,waveform,v2
a02,5,N,stft,v2
a02,5,N,cwt,v2
a02,6,N,waveform,v2
a02,6,N,stft,v2
a02,6,N,cwt,v2
a02,7,N,waveform,v2
a02,7,N,stft,v2
a02,7,N,cwt,v2
a02,8,N,waveform,v2
a02,8,N,stft,v2
a02,8,N,cwt,v2
a02,9,N,waveform,v2
a02,9,N,stft,v2
a02,9,N,cwt,v2
a02,10,N,waveform,v2
a02,10,N,stft,v2
a02,10,N,cwt,v2
a02,11,N,waveform,v2
a02,11,N,stft,v2
a02,11,N,cwt,v2
a02,12,N,waveform,v2
a02,12,N,stft,v2
a02,12,N,cwt,v2
a02,13,N,waveform,v2
a02,13,N,stft,v2
a02,13,N,cwt,v2
a02,14,N,waveform,v2
a02,14,N,stft,v2
a02,14,N,cwt,v2
a02,15,N,waveform,v2
a02,15,N,stft,v2
a02,15,N,cwt,v2
a02,16,N,waveform,v2
a02,16,N,stft,v2
a02,16,N,cwt,v2
a02,17,N,waveform,v2
a02,17,N,stft,v2
a02,17,N,cwt,v2
a02,18,N,waveform,v2
a02,18,N,stft,v2
a02,18,N,cwt,v2
a02,19,N,waveform,v2
a02,19,N,stft,v2
a02,19,N,cwt,v2
a02,20,N,waveform,v2
a02,20,N,stft,v2
a02,20,N,cwt,v2
a02,21,A,waveform,v2
a02,21,A,stft,v2
a02,21,A,cwt,v2
a02,22,A,waveform,v2
a02,22,A,stft,v2
a02,22,A,cwt,v2
a02,23,A,waveform,v2
a02,23,A,stft,v2
a02,23,A,cwt,v2
a02,24,A,waveform,v2
a02,24,A,stft,v2
a02,24,A,cwt,v2
a02,25,A,waveform,v2
a02,25,A,stft,v2
a02,25,A,cwt,v2
a02,26,A,waveform,v2
a02,26,A,stft,v2
a02,26,A,cwt,v2
a02,27,A,waveform,v2
a02,27,A,stft,v2
a02,27,A,cwt,v2
a02,28,A,waveform,v2
a02,28,A,stft,v2
a02,28,A,cwt,v2
a02,29,A,waveform,v2
a02,29,A,stft,v2
a02,29,A,cwt,v2
a02,30,A,waveform,v2
a02,30,A,stft,v2
a02,30,A,cwt,v2
a02,31,A,waveform,v2
a02,31,A,stft,v2
a02,31,A,cwt,v2
a02,32,A,waveform,v2
a02,32,A,stft,v2
a02,32,A,cwt,v2
a02,33,A,waveform,v2
a02,33,A,stft,v2
a02,33,A,cwt,v2
a02,34,A,waveform,v2
a02,34,A,stft,v2
a02,34,A,cwt,v2
a02,35,A,waveform,v2
a02,35,A,stft,v2
a02,35,A,cwt,v2
a02,36,A,waveform,v2
a02,36,A,stft,v2
a02,36,A,cwt,v2
a02,37,A,waveform,v2
a02,37,A,stft,v2
a02,37,A,cwt,v2
a02,38,A,waveform,v2
a02,38,A,stft,v2
a02,38,A,cwt,v2
a02,39,A,waveform,v2
a02,39,A,stft,v2
a02,39,A,cwt,v2
a02,40,A,waveform,v2
a02,40,A,stft,v2
a02,40,A,cwt,v2
a02,41,A,waveform,v2
a02,41,A,stft,v2
a02,41,A,cwt,v2
a02,42,A,waveform,v2
a02,42,A,stft,v2
a02,42,A,cwt,v2
a02,43,A,waveform,v2
a02,43,A,stft,v2
a02,43,A,cwt,v2
a02,44,A,waveform,v2
a02,44,A,stft,v2
a02,44,A,cwt,v2
a02,45,A,waveform,v2
a02,45,A,stft,v2
a02,45,A,cwt,v2
a02,46,A,waveform,v2
a02,46,A,stft,v2
a02,46,A,cwt,v2
a02,47,A,waveform,v2
a02,47,A,stft,v2
a02,47,A,cwt,v2
a02,48,A,waveform,v2
a02,48,A,stft,v2
a02,48,A,cwt,v2
a02,49,A,waveform,v2
a02,49,A,stft,v2
a02,49,A,cwt,v2
a02,50,A,waveform,v2
a02,50,A,stft,v2
a02,50,A,cwt,v2
a02,51,A,waveform,v2
a02,51,A,stft,v2
a02,51,A,cwt,v2
a02,52,A,waveform,v2
a02,52,A,stft,v2
a02,52,A,cwt,v2
a02,53,A,waveform,v2
a02,53,A,stft,v2
a02,53,A,cwt,v2
a02,54,A,waveform,v2
a02,54,A,stft,v2
a02,54,A,cwt,v2
a02,55,A,waveform,v2
a02,55,A,stft,v2
a02,55,A,cwt,v2
a02,56,A,waveform,v2
a02,56,A,stft,v2
a02,56,A,cwt,v2
a02,57,A,waveform,v2
a02,57,A,stft,v2
a02,57,A,cwt,v2
a02,58,A,waveform,v2
a02,58,A,stft,v2
a02,58,A,cwt,v2
a02,59,A,waveform,v2
a02,59,A,stft,v2
a02,59,A,cwt,v2
a02,60,A,waveform,v2
a02,60,A,stft,v2
a02,60,A,cwt,v2
a02,61,A,waveform,v2
a02,61,A,stft,v2
a02,61,A,cwt,v2
a02,62,A,waveform,v2
a02,62,A,stft,v2
a02,62,A,cwt,v2
a02,63,A,waveform,v2
a02,63,A,stft,v2
a02,63,A,cwt,v2
a02,64,A,waveform,v2
a02,64,A,stft,v2
a02,64,A,cwt,v2
a02,65,A,waveform,v2
a02,65,A,stft,v2
a02,65,A,cwt,v2
a02,66,A,waveform,v2
a02,66,A,stft,v2
a02,66,A,cwt,v2
a02,67,A,waveform,v2
a02,67,A,stft,v2
a02,67,A,cwt,v2
a02,68,A,waveform,v2
a02,68,A,stft,v2
a02,68,A,cwt,v2
a02,69,A,waveform,v2
a02,69,A,stft,v2
a02,69,A,cwt,v2
a02,70,A,waveform,v2
a02,70,A,stft,v2
a02,70,A,cwt,v2
a02,71,A,waveform,v2
a02,71,A,stft,v2
a02,71,A,cwt,v2
a02,72,A,waveform,v2
a02,72,A,stft,v2
a02,72,A,cwt,v2
a02,73,A,waveform,v2
a02,73,A,stft,v2
a02,73,A,cwt,v2
a02,74,A,waveform,v2
a02,74,A,stft,v2
a02,74,A,cwt,v2
a02,75,A,waveform,v2
a02,75,A,stft,v2
a02,75,A,cwt,v2
a02,76,A,waveform,v2
a02,76,A,stft,v2
a02,76,A,cwt,v2
a02,77,A,waveform,v2
a02,77,A,stft,v2
a02,77,A,cwt,v2
a02,78,A,waveform,v2
a02,78,A,stft,v2
a02,78,A,cwt,v2
a02,79,A,waveform,v2
a02,79,A,stft,v2
a02,79,A,cwt,v2
a02,80,A,waveform,v2
a02,80,A,stft,v2
a02,80,A,cwt,v2
a02,81,A,waveform,v2
a02,81,A,stft,v2
a02,81,A,cwt,v2
a02,82,A,waveform,v2
a02,82,A,stft,v2
a02,82,A,cwt,v2
a02,83,A,waveform,v2
a02,83,A,stft,v2
a02,83,A,cwt,v2
a02,84,A,waveform,v2
a02,84,A,stft,v2
a02,84,A,cwt,v2
a02,85,A,waveform,v2
a02,85,A,stft,v2
a02,85,A,cwt,v2
a02,86,A,waveform,v2
a02,86,A,stft,v2
a02,86,A,cwt,v2
a02,87,A,waveform,v2
a02,87,A,stft,v2
a02,87,A,cwt,v2
a02,88,A,waveform,v2
a02,88,A,stft,v2
a02,88,A,cwt,v2
a02,89,A,waveform,v2
a02,89,A,stft,v2
a02,89,A,cwt,v2
a02,90,A,waveform,v2
a02,90,A,stft,v2
a02,90,A,cwt,v2
a02,91,A,waveform,v2
a02,91,A,stft,v2
a02,91,A,cwt,v2
a02,92,A,waveform,v2
a02,92,A,stft,v2
a02,92,A,cwt,v2
a02,93,A,waveform,v2
a02,93,A,stft,v2
a02,93,A,cwt,v2
a02,94,A,waveform,v2
a02,94,A,stft,v2
a02,94,A,cwt,v2
a02,95,A,waveform,v2
a02,95,A,stft,v2
a02,95,A,cwt,v2
a02,96,A,waveform,v2
a02,96,A,stft,v2
a02,96,A,cwt,v2
a02,97,A,waveform,v2
a02,97,A,stft,v2
a02,97,A,cwt,v2
a02,98,A,waveform,v2
a02,98,A,stft,v2
a02,98,A,cwt,v2
a02,99,A,waveform,v2
a02,99,A,stft,v2
a02,99,A,cwt,v2
a02,100,A,waveform,v2
a02,100,A,stft,v2
a02,100,A,cwt,v2
a02,101,A,waveform,v2
a02,101,A,stft,v2
a02,101,A,cwt,v2
a02,102,A,waveform,v2
a02,102,A,stft,v2
a02,102,A,cwt,v2
a02,103,A,waveform,v2
a02,103,A,stft,v2
a02,103,A,cwt,v2
a02,104,A,waveform,v2
a02,104,A,stft,v2
a02,104,A,cwt,v2
a02,105,A,waveform,v2
a02,105,A,stft,v2
a02,105,A,cwt,v2
a02,106,A,waveform,v2
a02,106,A,stft,v2
a02,106,A,cwt,v2
a02,107,A,waveform,v2
a02,107,A,stft,v2
a02,107,A,cwt,v2
a02,108,A,waveform,v2
a02,108,A,stft,v2
a02,108,A,cwt,v2
a02,109,A,waveform,v2
a02,109,A,stft,v2
a02,109,A,cwt,v2
a02,110,A,waveform,v2
a02,110,A,stft,v2
a02,110,A,cwt,v2
a02,111,A,waveform,v2
a02,111,A,stft,v2
a02,111,A,cwt,v2
a02,112,A,waveform,v2
a02,112,A,stft,v2
a02,112,A,cwt,v2
a02,113,A,waveform,v2
a02,113,A,stft,v2
a02,113,A,cwt,v2
a02,114,A,waveform,v2
a02,114,A,stft,v2
a02,114,A,cwt,v2
a02,115,A,waveform,v2
a02,115,A,stft,v2
a02,115,A,cwt,v2
a02,116,A,waveform,v2
a02,116,A,stft,v2
a02,116,A,cwt,v2
a02,117,A,waveform,v2
a02,117,A,stft,v2
a02,117,A,cwt,v2
a02,118,A,waveform,v2
a02,118,A,stft,v2
a02,118,A,cwt,v2
a02,119,A,waveform,v2
a02,119,A,stft,v2
a02,119,A,cwt,v2
a02,120,A,waveform,v2
a02,120,A,stft,v2
a02,120,A,cwt,v2
a02,121,A,waveform,v2
a02,121,A,stft,v2
a02,121,A,cwt,v2
a02,122,A,waveform,v2
a02,122,A,stft,v2
a02,122,A,cwt,v2
a02,123,A,waveform,v2
a02,123,A,stft,v2
a02,123,A,cwt,v2
a02,124,A,waveform,v2
a02,124,A,stft,v2
a02,124,A,cwt,v2
a02,125,A,waveform,v2
a02,125,A,stft,v2
a02,125,A,cwt,v2
a02,126,A,waveform,v2
a02,126,A,stft,v2
a02,126,A,cwt,v2
a02,127,A,waveform,v2
a02,127,A,stft,v2
a02,127,A,cwt,v2
a02,128,A,waveform,v2
a02,128,A,stft,v2
a02,128,A,cwt,v2
a02,129,A,waveform,v2
a02,129,A,stft,v2
a02,129,A,cwt,v2
a02,130,N,waveform,v2
a02,130,N,stft,v2
a02,130,N,cwt,v2
a02,131,N,waveform,v2
a02,131,N,stft,v2
a02,131,N,cwt,v2
a02,132,N,waveform,v2
a02,132,N,stft,v2
a02,132,N,cwt,v2
a02,133,N,waveform,v2
a02,133,N,stft,v2
a02,133,N,cwt,v2
a02,134,N,waveform,v2
a02,134,N,stft,v2
a02,134,N,cwt,v2
a02,135,N,waveform,v2
a02,135,N,stft,v2
a02,135,N,cwt,v2
a02,136,N,waveform,v2
a02,136,N,stft,v2
a02,136,N,cwt,v2
a02,137,N,waveform,v2
a02,137,N,stft,v2
a02,137,N,cwt,v2
a02,138,N,waveform,v2
a02,138,N,stft,v2
a02,138,N,cwt,v2
a02,139,N,waveform,v2
a02,139,N,stft,v2
a02,139,N,cwt,v2
a02,140,N,waveform,v2
a02,140,N,stft,v2
a02,140,N,cwt,v2
a02,141,N,waveform,v2
a02,141,N,stft,v2
a02,141,N,cwt,v2
a02,142,N,waveform,v2
a02,142,N,stft,v2
a02,142,N,cwt,v2
a02,143,N,waveform,v2
a02,143,N,stft,v2
a02,143,N,cwt,v2
a02,144,N,waveform,v2
a02,144,N,stft,v2
a02,144,N,cwt,v2
a02,145,N,waveform,v2
a02,145,N,stft,v2
a02,145,N,cwt,v2
a02,146,N,waveform,v2
a02,146,N,stft,v2
a02,146,N,cwt,v2
a02,147,N,waveform,v2
a02,147,N,stft,v2
a02,147,N,cwt,v2
a02,148,N,waveform,v2
a02,148,N,stft,v2
a02,148,N,cwt,v2
a02,149,N,waveform,v2
a02,149,N,stft,v2
a02,149,N,cwt,v2
a02,150,N,waveform,v2
a02,150,N,stft,v2
a02,150,N,cwt,v2
a02,151,N,waveform,v2
a02,151,N,stft,v2
a02,151,N,cwt,v2
a02,152,N,waveform,v2
a02,152,N,stft,v2
a02,152,N,cwt,v2
a02,153,N,waveform,v2
a02,153,N,stft,v2
a02,153,N,cwt,v2
a02,154,N,waveform,v2
a02,154,N,stft,v2
a02,154,N,cwt,v2
a02,155,N,waveform,v2
a02,155,N,stft,v2
a02,155,N,cwt,v2
a02,156,N,waveform,v2
a02,156,N,stft,v2
a02,156,N,cwt,v2
a02,157,N,waveform,v2
a02,157,N,stft,v2
a02,157,N,cwt,v2
a02,158,N,waveform,v2
a02,158,N,stft,v2
a02,158,N,cwt,v2
a02,159,N,waveform,v2
a02,159,N,stft,v2
a02,159,N,cwt,v2
a02,160,N,waveform,v2
a02,160,N,stft,v2
a02,160,N,cwt,v2
a02,161,N,waveform,v2
a02,161,N,stft,v2
a02,161,N,cwt,v2
a02,162,N,waveform,v2
a02,162,N,stft,v2
a02,162,N,cwt,v2
a02,163,N,waveform,v2
a02,163,N,stft,v2
a02,163,N,cwt,v2
a02,164,N,waveform,v2
a02,164,N,stft,v2
a02,164,N,cwt,v2
a02,165,N,waveform,v2
a02,165,N,stft,v2
a02,165,N,cwt,v2
a02,166,N,waveform,v2
a02,166,N,stft,v2
a02,166,N,cwt,v2
a02,167,N,waveform,v2
a02,167,N,stft,v2
a02,167,N,cwt,v2
a02,168,N,waveform,v2
a02,168,N,stft,v2
a02,168,N,cwt,v2
a02,169,N,waveform,v2
a02,169,N,stft,v2
a02,169,N,cwt,v2
a02,170,N,waveform,v2
a02,170,N,stft,v2
a02,170,N,cwt,v2
a02,171,N,waveform,v2
a02,171,N,stft,v2
a02,171,N,cwt,v2
a02,172,N,waveform,v2
a02,172,N,stft,v2
a02,172,N,cwt,v2
a02,173,N,waveform,v2
a02,173,N,stft,v2
a02,173,N,cwt,v2
a02,174,N,waveform,v2
a02,174,N,stft,v2
a02,174,N,cwt,v2
a02,175,N,waveform,v2
a02,175,N,stft,v2
a02,175,N,cwt,v2
a02,176,A,waveform,v2
a02,176,A,stft,v2
a02,176,A,cwt,v2
a02,177,A,waveform,v2
a02,177,A,stft,v2
a02,177,A,cwt,v2
a02,178,A,waveform,v2
a02,178,A,stft,v2
a02,178,A,cwt,v2
a02,179,A,waveform,v2
a02,179,A,stft,v2
a02,179,A,cwt,v2
a02,180,A,waveform,v2
a02,180,A,stft,v2
a02,180,A,cwt,v2
a02,181,A,waveform,v2
a02,181,A,stft,v2
a02,181,A,cwt,v2
a02,182,A,waveform,v2
a02,182,A,stft,v2
a02,182,A,cwt,v2
a02,183,A,waveform,v2
a02,183,A,stft,v2
a02,183,A,cwt,v2
a02,184,A,waveform,v2
a02,184,A,stft,v2
a02,184,A,cwt,v2
a02,185,A,waveform,v2
a02,185,A,stft,v2
a02,185,A,cwt,v2
a02,186,A,waveform,v2
a02,186,A,stft,v2
a02,186,A,cwt,v2
a02,187,A,waveform,v2
a02,187,A,stft,v2
a02,187,A,cwt,v2
a02,188,A,waveform,v2
a02,188,A,stft,v2
a02,188,A,cwt,v2
a02,189,A,waveform,v2
a02,189,A,stft,v2
a02,189,A,cwt,v2
a02,190,A,waveform,v2
a02,190,A,stft,v2
a02,190,A,cwt,v2
a02,191,A,waveform,v2
a02,191,A,stft,v2
a02,191,A,cwt,v2
a02,192,A,waveform,v2
a02,192,A,stft,v2
a02,192,A,cwt,v2
a02,193,A,waveform,v2
a02,193,A,stft,v2
a02,193,A,cwt,v2
